Rk,Player,Age,Team,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards,Player-additional,Temporada,full_name,id
215.0,Paul Millsap,35.0,DEN,PF,56.0,36.0,1162.0,16.4,0.565,0.357,0.244,7.4,18.1,12.8,11.6,2.2,3.0,10.3,18.6,1.7,1.6,3.2,0.133,0.3,0.7,1.0,0.9,,millspa01,2020,Paul Millsap,200794.0
219.0,Jarred Vanderbilt,21.0,MIN,PF,64.0,30.0,1139.0,16.2,0.612,0.021,0.432,10.8,24.7,17.5,9.3,2.7,3.5,15.9,12.3,1.6,1.5,3.1,0.132,-1.4,1.4,-0.1,0.5,,vandeja01,2020,Jarred Vanderbilt,1629020.0
220.0,Grant Williams,22.0,BOS,PF,63.0,9.0,1138.0,7.5,0.546,0.522,0.206,4.7,12.8,8.7,7.4,1.4,2.0,17.2,12.3,0.1,1.0,1.1,0.046,-4.0,0.3,-3.7,-0.5,,willigr01,2020,Grant Williams,1629684.0
224.0,JaMychal Green,30.0,DEN,PF,58.0,5.0,1120.0,13.6,0.59,0.529,0.152,8.6,19.4,14.0,6.4,1.1,1.9,11.7,17.6,1.4,1.2,2.6,0.11,-0.5,-1.0,-1.5,0.1,,greenja01,2020,JaMychal Green,203210.0
229.0,Aleksej Pokusevski,19.0,OKC,PF,45.0,28.0,1090.0,6.1,0.43,0.507,0.103,2.8,17.6,10.1,13.1,0.9,3.4,18.8,20.5,-2.9,1.0,-1.9,-0.084,-5.1,-1.0,-6.1,-1.1,,pokusal01,2020,Aleksej Pokusevski,1630197.0
230.0,PJ Dozier,24.0,DEN,SG,50.0,6.0,1088.0,10.4,0.501,0.42,0.186,3.7,15.3,9.5,11.2,1.4,2.0,10.7,17.2,0.1,1.1,1.1,0.051,-2.3,-0.4,-2.6,-0.2,,doziepj01,2020,,
233.0,Gary Harris,26.0,DEN,SG,19.0,19.0,581.0,9.3,0.544,0.481,0.192,2.5,6.6,4.6,7.1,1.4,0.7,7.6,13.8,0.4,0.4,0.8,0.065,-2.2,-0.6,-2.8,-0.1,,harriga01,2020,Gary Harris,203914.0
256.0,Robert Williams,23.0,BOS,C,52.0,13.0,985.0,25.7,0.719,0.008,0.283,14.9,25.6,20.2,14.2,2.1,8.6,15.2,15.0,3.4,1.9,5.3,0.258,2.9,3.1,6.0,2.0,,williro04,2020,,
263.0,Semi Ojeleye,26.0,BOS,PF,56.0,15.0,950.0,8.3,0.553,0.715,0.145,3.6,13.7,8.6,5.1,0.9,0.0,8.2,11.6,0.7,0.6,1.2,0.063,-1.7,-0.7,-2.4,-0.1,,ojelese01,2020,Semi Ojeleye,1628400.0
264.0,Jeff Teague,32.0,BOS,PG,34.0,5.0,616.0,11.4,0.542,0.298,0.324,1.8,8.6,5.2,16.2,2.1,1.1,15.4,17.7,0.3,0.5,0.8,0.062,-2.4,-0.3,-2.7,-0.1,,teaguje01,2020,Jeff Teague,201952.0
266.0,Jordan McLaughlin,24.0,MIN,PG,51.0,2.0,938.0,12.0,0.502,0.38,0.124,2.3,10.4,6.2,28.0,2.6,0.6,16.7,13.7,0.6,0.6,1.2,0.062,-2.0,0.2,-1.7,0.1,,mclaujo01,2020,Jordan McLaughlin,1629162.0
267.0,Taj Gibson,35.0,NYK,C,45.0,3.0,936.0,16.0,0.661,0.095,0.348,11.6,17.3,14.5,5.4,1.7,5.0,10.8,9.7,2.1,1.7,3.8,0.195,-0.7,2.1,1.3,0.8,,gibsota01,2020,Taj Gibson,201959.0
272.0,Moses Brown,21.0,OKC,C,43.0,32.0,920.0,18.8,0.572,0.0,0.47,17.2,26.2,21.6,1.7,1.6,4.5,11.7,16.9,1.3,1.3,2.6,0.138,-1.3,-1.2,-2.4,-0.1,,brownmo01,2020,Moses Brown,1629650.0
280.0,Juancho Hernangómez,25.0,MIN,PF,52.0,6.0,900.0,12.1,0.549,0.562,0.324,5.2,20.0,12.3,5.6,1.0,0.7,7.3,17.2,0.6,0.5,1.1,0.06,-1.1,-1.8,-2.9,-0.2,,hernaju01,2020,,
281.0,R.J. Hampton,19.0,DEN,SG,25.0,0.0,233.0,7.7,0.49,0.3,0.2,4.9,19.4,12.2,7.7,1.1,0.8,14.4,14.3,-0.1,0.2,0.1,0.03,-4.4,-0.9,-5.3,-0.2,,hamptrj01,2020,R.J. Hampton,1630181.0
287.0,Mitchell Robinson,22.0,NYK,C,31.0,29.0,853.0,17.7,0.642,0.0,0.301,14.5,17.5,16.0,2.9,2.1,5.0,11.5,11.8,1.8,1.7,3.4,0.192,-0.3,1.5,1.2,0.7,,robinmi01,2020,Mitchell Robinson,1629011.0
291.0,Austin Rivers,28.0,NYK,SG,21.0,2.0,442.0,9.5,0.545,0.57,0.104,1.2,10.2,5.8,13.9,1.4,0.0,13.5,16.5,0.1,0.5,0.6,0.063,-2.4,0.2,-2.2,0.0,,riverau01,2020,Austin Rivers,203085.0
291.0,Austin Rivers,28.0,DEN,SG,15.0,5.0,403.0,10.3,0.558,0.655,0.155,0.8,9.0,4.9,12.5,2.2,0.5,10.6,14.2,0.3,0.4,0.7,0.081,-2.1,0.4,-1.7,0.0,,riverau01,2020,Austin Rivers,203085.0
302.0,Ty Jerome,23.0,OKC,SG,33.0,1.0,788.0,13.4,0.585,0.585,0.118,1.3,10.8,6.0,23.7,1.2,0.7,13.5,18.8,0.9,0.4,1.3,0.079,0.1,-0.8,-0.7,0.3,,jeromty01,2020,Ty Jerome,1629660.0
303.0,Al Horford,34.0,OKC,C,28.0,28.0,782.0,17.4,0.538,0.422,0.061,3.8,21.4,12.5,20.1,1.5,2.9,7.3,21.6,0.8,0.9,1.6,0.101,2.0,1.4,3.4,1.1,,horfoal01,2020,Al Horford,201143.0
309.0,Jaylen Nowell,21.0,MIN,SG,42.0,0.0,759.0,12.3,0.528,0.448,0.164,2.6,11.3,6.8,12.5,1.4,1.4,7.2,21.4,0.3,0.4,0.7,0.044,-1.5,-1.4,-2.8,-0.2,,nowelja01,2020,Jaylen Nowell,1629669.0
317.0,Moritz Wagner,23.0,BOS,C,9.0,1.0,61.0,-1.0,0.37,0.429,0.143,5.4,29.4,17.3,12.4,0.0,1.5,37.7,16.9,-0.2,0.1,-0.2,-0.146,-10.0,-0.3,-10.3,-0.1,,wagnemo01,2020,Moritz Wagner,1629021.0
324.0,Tony Bradley,23.0,OKC,C,22.0,0.0,397.0,20.4,0.676,0.016,0.361,11.9,23.6,17.7,8.3,1.1,3.8,16.0,18.0,0.8,0.5,1.3,0.154,0.4,-0.5,-0.2,0.2,,bradlto01,2020,Tony Bradley,1628396.0
325.0,Obi Toppin,22.0,NYK,PF,62.0,0.0,683.0,12.7,0.574,0.407,0.124,4.2,17.6,11.0,6.4,1.2,2.1,9.4,15.9,0.5,1.0,1.5,0.109,-1.4,0.7,-0.7,0.2,,toppiob01,2020,Obi Toppin,1630167.0
328.0,JaVale McGee,33.0,DEN,C,13.0,1.0,175.0,12.9,0.498,0.06,0.179,15.0,29.7,22.4,4.8,0.8,7.8,17.2,21.8,-0.1,0.3,0.2,0.05,-6.4,-0.3,-6.6,-0.2,,mcgeeja01,2020,JaVale McGee,201580.0
330.0,George Hill,34.0,OKC,PG,14.0,14.0,369.0,15.9,0.63,0.475,0.208,2.2,6.0,4.1,18.2,1.5,0.5,8.4,16.5,0.8,0.2,1.0,0.129,0.9,0.1,1.0,0.3,,hillge01,2020,George Hill,201588.0
332.0,Aaron Nesmith,21.0,BOS,SF,46.0,1.0,669.0,9.4,0.573,0.607,0.157,4.6,16.6,10.6,4.6,1.1,1.3,10.8,13.7,0.5,0.6,1.1,0.076,-2.8,-0.4,-3.2,-0.2,,nesmiaa01,2020,Aaron Nesmith,1630174.0
334.0,Gary Clark,26.0,DEN,SF,2.0,0.0,4.0,2.9,,,,0.0,28.2,14.2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.037,-4.4,-2.0,-6.4,0.0,,clarkga01,2020,Gary Clark,1629109.0
335.0,Mike Muscala,29.0,OKC,C,35.0,0.0,645.0,14.7,0.599,0.689,0.135,3.0,18.4,10.6,7.0,0.6,1.5,6.9,20.0,0.9,0.4,1.3,0.096,0.9,-1.0,-0.1,0.3,,muscami01,2020,Mike Muscala,203488.0
337.0,Jake Layman,26.0,MIN,SF,45.0,11.0,627.0,11.4,0.577,0.424,0.201,2.2,9.7,5.8,6.4,2.2,2.6,11.5,15.1,0.2,0.5,0.7,0.051,-2.2,0.2,-2.1,0.0,,laymaja01,2020,Jake Layman,1627774.0
346.0,Justin Jackson,25.0,OKC,SF,33.0,3.0,544.0,10.7,0.519,0.524,0.165,2.6,11.0,6.8,14.5,1.3,0.3,12.0,20.2,-0.1,0.3,0.2,0.019,-2.3,-1.0,-3.2,-0.2,,jacksju01,2020,Justin Jackson,1628382.0
350.0,Isaiah Hartenstein,22.0,DEN,C,30.0,0.0,272.0,15.5,0.543,0.0,0.45,16.7,18.7,17.7,7.5,2.0,7.2,18.0,18.7,0.2,0.5,0.7,0.115,-4.3,0.6,-3.7,-0.1,,harteis01,2020,Isaiah Hartenstein,1628392.0
363.0,Jarrett Culver,21.0,MIN,SG,34.0,7.0,499.0,8.8,0.476,0.315,0.286,7.1,15.8,11.3,6.8,1.6,1.6,12.9,18.2,-0.4,0.3,-0.1,-0.006,-4.5,-1.1,-5.6,-0.5,,culveja01,2020,Jarrett Culver,1629633.0
367.0,Javonte Green,27.0,BOS,SF,25.0,2.0,345.0,11.8,0.624,0.31,0.423,6.4,10.4,8.4,4.3,2.5,0.5,13.4,12.1,0.4,0.3,0.8,0.105,-1.7,1.3,-0.5,0.1,,greenja02,2020,Javonte Green,1629750.0
368.0,Kevin Knox,21.0,NYK,SF,42.0,0.0,464.0,9.1,0.537,0.622,0.14,2.4,11.8,7.1,5.9,1.3,1.2,10.1,16.2,0.0,0.6,0.6,0.065,-1.7,0.4,-1.4,0.1,,knoxke01,2020,,
377.0,Dennis Smith Jr.,23.0,NYK,PG,3.0,0.0,28.0,6.8,0.356,0.4,0.6,0.0,7.7,3.9,14.4,5.4,0.0,7.3,21.7,-0.1,0.1,0.0,-0.015,-8.5,4.7,-3.8,0.0,,smithde03,2020,Dennis Smith Jr.,1628372.0
380.0,Zeke Nnaji,20.0,DEN,PF,42.0,1.0,397.0,11.3,0.615,0.567,0.144,4.0,14.5,9.3,3.3,1.0,1.0,6.0,12.9,0.6,0.3,0.9,0.104,-0.6,-1.1,-1.7,0.0,,nnajize01,2020,Zeke Nnaji,1630192.0
390.0,Luke Kornet,25.0,BOS,C,18.0,2.0,254.0,14.5,0.534,0.486,0.027,5.7,17.2,11.4,10.9,0.4,9.2,7.4,13.7,0.3,0.3,0.6,0.113,-0.8,1.8,0.9,0.2,,kornelu01,2020,Luke Kornet,1628436.0
393.0,Josh Hall,20.0,OKC,SF,21.0,1.0,336.0,1.0,0.363,0.374,0.444,1.8,16.6,9.1,11.6,0.6,0.3,17.4,18.1,-1.1,0.2,-0.9,-0.126,-9.7,-2.2,-11.9,-0.8,,halljo01,2020,Josh Hall,1630221.0
395.0,Shaquille Harrison,27.0,DEN,SG,17.0,0.0,277.0,6.9,0.431,0.241,0.276,1.6,14.3,8.0,7.1,2.7,1.8,8.4,11.2,-0.1,0.4,0.2,0.042,-5.4,1.8,-3.6,-0.1,,harrish01,2020,Shaquille Harrison,1627885.0
398.0,Frank Ntilikina,22.0,NYK,PG,33.0,4.0,322.0,7.7,0.512,0.608,0.228,2.0,8.3,5.2,8.1,2.8,1.2,11.2,13.6,0.0,0.5,0.5,0.07,-4.2,2.5,-1.7,0.0,,ntilila01,2020,Frank Ntilikina,1628373.0
399.0,Jaylen Hoard,21.0,OKC,SF,19.0,0.0,320.0,13.4,0.547,0.125,0.466,6.7,14.5,10.6,11.2,1.9,1.4,13.8,16.3,0.2,0.3,0.5,0.07,-2.2,-0.3,-2.5,0.0,,hoardja01,2020,Jaylen Hoard,1629658.0
405.0,Ed Davis,31.0,MIN,C,23.0,7.0,299.0,13.1,0.487,0.0,0.273,16.1,26.0,20.8,9.0,2.1,3.8,12.4,7.9,0.5,0.4,0.8,0.135,-3.3,1.1,-2.2,0.0,,davised01,2020,Ed Davis,202334.0
407.0,Romeo Langford,21.0,BOS,SG,18.0,4.0,283.0,5.1,0.436,0.305,0.203,4.7,9.1,6.9,5.9,1.0,1.7,13.5,11.3,-0.2,0.2,0.0,0.003,-4.9,0.2,-4.6,-0.2,,langfro01,2020,Romeo Langford,1629641.0
408.0,Vlatko Čančar,23.0,DEN,PF,41.0,1.0,281.0,9.7,0.547,0.458,0.181,4.5,15.7,10.1,6.4,1.9,0.7,15.3,14.2,0.0,0.3,0.3,0.053,-2.6,0.0,-2.6,0.0,,cancavl01,2020,,
411.0,Carsen Edwards,22.0,BOS,SG,31.0,1.0,276.0,10.2,0.527,0.568,0.117,1.2,9.4,5.2,7.4,1.2,0.3,5.7,19.3,0.1,0.2,0.3,0.051,-3.2,-1.3,-4.5,-0.2,,edwarca01,2020,Carsen Edwards,1629035.0
419.0,Ignas Brazdeikis,22.0,NYK,SF,4.0,0.0,7.0,11.2,0.532,0.0,2.0,15.7,15.3,15.5,17.5,0.0,0.0,34.7,18.3,0.0,0.0,0.0,0.039,-2.9,-1.2,-4.1,0.0,,brazdig01,2020,Ignas Brazdeikis,1629649.0
423.0,Tremont Waters,23.0,BOS,PG,26.0,3.0,238.0,14.6,0.541,0.452,0.202,2.3,7.5,4.9,36.4,3.1,0.4,22.8,21.4,0.2,0.2,0.4,0.08,0.4,-0.1,0.3,0.1,,watertr01,2020,Tremont Waters,1629682.0
433.0,Gabriel Deck,25.0,OKC,PF,10.0,0.0,212.0,16.1,0.548,0.224,0.328,7.8,11.9,9.8,17.3,1.8,0.0,7.3,16.6,0.4,0.1,0.5,0.12,0.0,-0.4,-0.4,0.1,,deckga01,2020,Gabriel Deck,1630466.0
436.0,Markus Howard,21.0,DEN,SG,37.0,1.0,205.0,6.4,0.477,0.613,0.085,0.6,11.0,5.8,12.6,1.0,0.5,14.1,27.2,-0.4,0.1,-0.3,-0.068,-5.5,-3.2,-8.7,-0.3,,howarma02,2020,Markus Howard,1630210.0
437.0,Darius Miller,30.0,OKC,SF,18.0,0.0,197.0,15.9,0.685,0.875,0.25,1.0,11.8,6.3,15.4,3.1,2.3,13.1,13.2,0.4,0.2,0.6,0.156,0.8,2.7,3.6,0.3,,milleda01,2020,Darius Miller,203121.0
446.0,Jabari Parker,25.0,BOS,PF,10.0,0.0,138.0,16.6,0.596,0.208,0.271,7.2,22.0,14.5,10.8,0.4,2.7,11.5,18.9,0.2,0.1,0.3,0.121,0.4,0.2,0.7,0.1,,parkeja01,2020,Jabari Parker,203953.0
448.0,Bol Bol,21.0,DEN,PF,32.0,2.0,160.0,9.4,0.534,0.414,0.259,0.0,16.9,8.5,6.0,0.9,6.1,16.8,21.2,-0.2,0.2,0.0,-0.004,-3.8,-0.3,-4.1,-0.1,,bolbo01,2020,Bol Bol,1629626.0
453.0,Charlie Brown Jr.,23.0,OKC,SG,9.0,1.0,152.0,4.1,0.422,0.488,0.233,2.0,9.7,5.8,8.2,1.3,1.2,11.2,14.9,-0.2,0.1,-0.1,-0.032,-7.4,-1.3,-8.7,-0.3,,brownch02,2020,Charlie Brown Jr.,1629718.0
458.0,Tacko Fall,25.0,BOS,C,19.0,0.0,136.0,19.6,0.66,0.0,0.517,13.0,29.7,21.3,3.1,0.4,13.7,14.4,13.2,0.2,0.3,0.5,0.177,-1.7,2.9,1.2,0.1,,fallta01,2020,Tacko Fall,1629605.0
476.0,Justin Robinson,23.0,OKC,PG,9.0,0.0,88.0,6.0,0.453,0.667,0.238,1.2,7.2,4.1,14.1,1.6,0.0,7.9,12.2,0.0,0.0,0.0,0.021,-5.8,-1.0,-6.8,-0.1,,robinju01,2020,Justin Robinson,1629620.0
483.0,Norvel Pelle,27.0,NYK,C,9.0,0.0,52.0,15.3,0.698,0.0,0.286,4.2,18.6,11.5,2.7,1.0,11.0,0.0,6.8,0.1,0.1,0.2,0.189,-1.1,3.7,2.5,0.1,,pelleno01,2020,Norvel Pelle,203658.0
